genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Comedy,Tom Cotter,Tom Cotter,19,0.879,0.549,348293,0.626,0.0,0.94,-16.602,0.949,75.418,0.662
Comedy,Rodney Carrington,Older Women,21,0.607,0.625,115573,0.367,0.0,0.27,-13.57,0.0436,81.528,0.611
Comedy,Paula Poundstone,Lady Home W/her Kids,10,0.887,0.553,129680,0.679,0.0,0.366,-10.887,0.937,73.853,0.153
Comedy,Bill Engvall,Factory Outlet Malls,30,0.817,0.5,96413,0.807,6.54e-06,0.964,-14.53,0.895,117.412,0.298
Comedy,Tom Segura,Shouting Black,38,0.815,0.547,113237,0.705,0.0,0.483,-14.183,0.957,79.16,0.231
Comedy,Louis C.K.,Being Single Again,42,0.761,0.464,426560,0.973,0.0,0.915,-4.986,0.934,79.643,0.205
Comedy,George Carlin,Nursery Rhymes,11,0.829,0.432,255267,0.537,0.0,0.0543,-18.203,0.927,164.366,0.0886
Comedy,The Jerky Boys,Willie The Jackass,18,0.969,0.749,136600,0.38,0.0,0.0858,-9.651,0.937,65.486,0.72
Comedy,Dane Cook,OBBY,26,0.78,0.569,185000,0.957,0.0,0.813,-5.349,0.88,88.576,0.394
Comedy,Alan Saldaña,Avengers Infinity War,18,0.923,0.515,242184,0.634,0.0,0.749,-11.927,0.952,79.518,0.518
Comedy,Robin Williams,Wines,26,0.802,0.507,258401,0.4,0.0,0.962,-25.302,0.934,89.93,0.148
Comedy,Dane Cook,Intro,27,0.635,0.426,46160,0.997,2.66e-06,0.856,-6.782,0.637,92.63,0.278
Comedy,Eugene Mirman,My Gas Got Shut Off—Boo!,22,0.805,0.62,150600,0.382,0.0,0.824,-16.187,0.935,93.757,0.606
Comedy,Martin Lawrence,Ilaldo,20,0.703,0.647,79733,0.587,0.0,0.868,-14.663,0.939,87.054,0.715
Comedy,Josh Blue,Looking Homeless,14,0.791,0.524,64093,0.993,2.42e-06,0.925,-3.626,0.882,100.533,0.145
Comedy,George Carlin,Some Werds,11,0.8,0.476,477333,0.605,0.0,0.959,-16.899,0.9,109.085,0.0959
Comedy,Brian Posehn,Picked On,21,0.724,0.565,221472,0.435,0.0,0.605,-15.364,0.965,75.061,0.289
Comedy,Franco Escamilla,Si Los Hombres Se Embarazaran,33,0.602,0.623,627409,0.324,1.01e-06,0.153,-13.631,0.916,76.285,0.414
Comedy,George Carlin,Answering Machines,26,0.883,0.433,52827,0.875,0.0,0.79,-13.416,0.94,78.491,0.213
Comedy,Richard Pryor,Exorcist,17,0.82,0.415,113893,0.797,2.49e-06,0.963,-12.822,0.956,74.012,0.241
Comedy,Andrew Dice Clay,The Honeymoon's Over,13,0.777,0.444,55733,0.811,0.000108,0.884,-9.934,0.887,81.064,0.0589
Comedy,Brian Posehn,"I Love Food, I Hate Foodies",20,0.934,0.551,443749,0.638,0.0,0.927,-10.869,0.911,129.632,0.4
Comedy,Christopher Titus,Leave,22,0.734,0.519,201627,0.865,0.0,0.0977,-10.654,0.922,94.901,0.356
Comedy,Cheech & Chong,The Bust,11,0.503,0.62,122600,0.045,0.0,0.262,-26.211,0.642,116.336,0.331
Comedy,John Caparulo,Taking A Dive,22,0.846,0.564,560787,0.705,0.0,0.97,-8.264,0.95,84.946,0.367
Comedy,Anthony Jeselnik,Delay,33,0.855,0.56,104000,0.947,0.0,0.631,-7.658,0.917,93.5,0.149
Comedy,Kyle Cease,Four Hacky Travel Jokes,12,0.728,0.653,272573,0.593,0.0,0.821,-9.465,0.914,94.502,0.621
Comedy,Myq Kaplan,"Comedy, Jazz, Or Poetry",18,0.775,0.534,215701,0.872,0.0,0.963,-9.996,0.9,139.496,0.302
Comedy,Kathleen Madigan,Malaysian Flt 370 Pt. 3,27,0.787,0.482,190953,0.821,0.0,0.97,-6.433,0.558,87.426,0.575
Comedy,Chad Daniels,Fat Wheels,27,0.702,0.633,80627,0.825,0.0,0.677,-7.381,0.875,86.026,0.526
Comedy,Comedian Bob Marley,Portland Restaurants,11,0.843,0.648,71013,0.326,0.0,0.691,-19.722,0.922,52.796,0.589
Comedy,Gabriel Iglesias,Native American Casinos,34,0.879,0.614,106267,0.85,0.0,0.851,-4.763,0.87,56.995,0.702
Comedy,Lewis Black,Cable Tv,22,0.577,0.502,121555,0.49,0.0,0.887,-18.077,0.953,172.502,0.351
Comedy,Paul F. Tompkins,The Ice Storm,16,0.823,0.531,521733,0.395,0.0,0.976,-15.918,0.951,82.141,0.291
Comedy,Doug Stanhope,I Am Gay,20,0.875,0.523,263387,0.727,0.0,0.896,-4.95,0.735,78.124,0.801
Comedy,Joe Derosa,"Those Parents, Adoption, And My Parents",11,0.895,0.471,456373,0.795,0.0,0.83,-7.026,0.948,67.072,0.375
Comedy,Comedian Bob Marley,"Honolulu, Hasselhoff, & the Fun Wagon",13,0.906,0.511,459120,0.88,0.0,0.849,-8.561,0.895,91.637,0.4
Comedy,Dan Cummins,Power Slide,28,0.825,0.662,256347,0.478,0.0,0.883,-15.379,0.928,110.014,0.528
Comedy,Matt Kirshen,Magic and Hope,31,0.76,0.525,323587,0.875,0.0,0.909,-6.277,0.885,85.161,0.591
Comedy,Mike Birbiglia,Roger Clemens Hates Me,30,0.858,0.431,398613,0.79,0.0,0.833,-12.314,0.951,67.82,0.22
Comedy,Christopher Titus,They Are Diseased,28,0.945,0.603,229200,0.469,0.0,0.882,-21.047,0.956,81.147,0.503
Comedy,Sarah Silverman,A Place Called Slaughter Race,56,0.597,0.432,208376,0.392,0.0,0.0937,-9.519,0.0462,129.12,0.328
Comedy,Andrew Dice Clay,True Stories - Live At Dangerfield's/1989,12,0.784,0.66,41933,0.464,0.0,0.909,-15.082,0.91,115.346,0.507
Comedy,Robin Williams,Kindergarten Of The Stars,25,0.854,0.655,103909,0.343,1.01e-06,0.95,-22.903,0.934,79.225,0.529
Comedy,Harland Williams,Cars,14,0.787,0.634,146227,0.652,0.0,0.949,-9.315,0.933,102.727,0.427
Comedy,Todd Barry,Boxed Sets,18,0.795,0.514,43960,0.566,0.0,0.72,-12.691,0.942,84.933,0.643
Comedy,Kyle Kinane,This Track is Not Called Gangsta Gangsta,31,0.718,0.543,62016,0.719,0.0,0.737,-5.841,0.929,165.667,0.856
Comedy,Paul Mooney,OJ Pt 7,14,0.533,0.619,36667,0.741,0.0,0.975,-15.739,0.474,113.895,0.113
Comedy,Myq Kaplan,"Drinking, Sex, And Family (Oh My)",15,0.717,0.649,189523,0.41,0.0,0.63,-14.264,0.935,126.693,0.794
Comedy,Lewis Black,MTV,20,0.8,0.48,224680,0.983,0.0,0.913,-6.864,0.876,78.929,0.0942
Comedy,Eddie Izzard,Stonehenge,30,0.912,0.513,358067,0.329,0.0,0.734,-24.251,0.948,57.597,0.281
Comedy,The Jerky Boys,Lawnmower Sale,10,0.955,0.684,168040,0.24,0.0,0.252,-15.442,0.925,94.243,0.716
Comedy,Steve Martin,Get Along Stray Dog,16,0.525,0.688,130333,0.616,0.0262,0.121,-8.557,0.0302,111.148,0.788
Comedy,The Jerky Boys,Duck Cleaning,17,0.977,0.715,141720,0.29,0.0,0.551,-10.334,0.621,113.353,0.5
Comedy,Steve Martin,"Go Away, Stop, Turn Around, Come Back",20,0.708,0.53,215573,0.604,0.00129,0.155,-8.722,0.0281,107.071,0.643
Comedy,Marc Maron,Lower Your Expectations,16,0.766,0.514,198206,0.922,0.0,0.94,-6.302,0.914,75.735,0.418
Comedy,Adam Sandler,The Amazing Willy Wanker,22,0.103,0.519,256933,0.613,0.0,0.308,-5.427,0.0318,144.096,0.448
Comedy,David Cross,Black Stuff,22,0.768,0.564,168400,0.37,0.0,0.784,-21.926,0.924,75.251,0.1
Comedy,Andrew Dice Clay,Moby And The Japs,14,0.7,0.639,51093,0.657,0.0,0.79,-13.496,0.948,67.38,0.696
Comedy,Mike Baldwin,Chastity Belts,15,0.693,0.413,130679,0.68,0.0,0.834,-12.954,0.952,80.905,0.344
Comedy,Lisa Lampanelli,Useless Service Dog,11,0.929,0.568,193407,0.403,0.0,0.414,-15.642,0.943,68.437,0.284
Comedy,Jack Whitehall,The C-Bomb,25,0.716,0.519,460760,0.816,0.0,0.922,-17.126,0.918,86.197,0.256
Comedy,The Jerky Boys,Egyptian Magician,21,0.994,0.718,132933,0.308,0.0188,0.671,-13.136,0.937,125.654,0.584
Comedy,Adam Sandler,Crazy Love,18,0.465,0.503,236773,0.533,0.0,0.108,-6.851,0.0278,95.807,0.307
Comedy,Al Madrigal,Day Laborer,17,0.763,0.531,440040,0.946,0.0,0.908,-4.553,0.858,112.946,0.277
Comedy,George Carlin,First Leftfielders,15,0.641,0.508,296720,0.693,0.0,0.726,-17.565,0.92,129.168,0.198
Comedy,Eddie Griffin,00 Crack - Live,15,0.753,0.508,814360,0.289,0.0,0.963,-25.258,0.942,83.966,0.42
Comedy,The Toilet Bowl Cleaners,Diarrhea,25,0.879,0.618,97187,0.145,0.0,0.103,-14.356,0.052,115.587,0.635
Comedy,Adam Sandler,The Longest Pee,25,0.642,0.43,135467,0.692,1.41e-05,0.946,-11.852,0.633,109.349,0.202
Comedy,Gary Gulman,Hanukkah,16,0.736,0.693,221440,0.272,0.0,0.812,-22.272,0.948,88.334,0.469
Comedy,Cheech & Chong,Ralph And Herbie,12,0.758,0.472,202200,0.542,0.0,0.12,-14.802,0.912,60.978,0.389
Comedy,Lewis Black,Bees,25,0.915,0.679,94469,0.766,0.0,0.667,-12.766,0.948,69.546,0.172
Comedy,Tom Segura,Dr. Dick,38,0.835,0.495,327520,0.618,0.0,0.553,-13.162,0.96,61.833,0.205
Comedy,Polo Polo,La Chava En El Super - En Vivo,18,0.887,0.699,79667,0.161,0.0,0.691,-21.128,0.928,65.943,0.665
Comedy,Katt Williams,Gas prices are too high,15,0.89,0.437,30667,0.963,0.0,0.922,-13.486,0.803,128.143,0.221
Comedy,Sinbad,Lay Away Was It,21,0.866,0.546,286680,0.939,0.0,0.865,-9.436,0.936,129.746,0.0999
Comedy,Louis Katz,Glasses,24,0.852,0.443,238760,0.874,0.0,0.719,-5.77,0.908,60.717,0.533
Comedy,Big Jay Oakerson,2-Girl Threesomes (Jfl 2006),13,0.808,0.358,106069,0.909,0.0,0.934,-14.201,0.839,94.718,0.265
Comedy,Steve Hofstetter,Lady in Red,16,0.812,0.574,162137,0.464,0.0,0.957,-18.334,0.902,115.231,0.591
Comedy,Lewis Black,Santa,18,0.887,0.554,485147,0.859,0.0,0.688,-10.466,0.916,115.239,0.0634
Comedy,Doug Benson,Known Pot Smoker,19,0.813,0.515,305853,0.882,0.0,0.939,-6.235,0.922,107.128,0.312
Comedy,Chad Daniels,The Curse,32,0.9,0.45,179847,0.667,0.0,0.703,-14.334,0.951,67.332,0.381
Comedy,Robin Williams,Adrian Cronauer - Pt. 7,27,0.888,0.707,81000,0.341,0.0,0.212,-15.296,0.935,80.542,0.643
Comedy,Polo Polo,Españoles - Buzos -,33,0.757,0.644,64200,0.52,0.0,0.744,-14.88,0.937,83.577,0.371
Comedy,Amy Schumer,Lying on Dates (Jfl 2012),17,0.711,0.584,128338,0.705,0.0,0.893,-12.32,0.938,90.653,0.136
Comedy,The Jerky Boys,Sol's Phobia,12,0.977,0.564,177000,0.368,0.0,0.63,-15.938,0.927,77.112,0.626
Comedy,Ellen DeGeneres,Birds Mating,21,0.903,0.535,108267,0.645,0.000346,0.681,-23.009,0.925,56.018,0.132
Comedy,Louis C.K.,Hot Girls In Bars And Their Dude Counterparts,40,0.798,0.471,282773,0.973,0.0,0.693,-5.734,0.935,85.937,0.122
Comedy,Dane Cook,Mannequin Sex,26,0.595,0.559,132573,0.973,0.0,0.418,-6.475,0.919,82.898,0.0505
Comedy,Chad Daniels,Parental Intuition,31,0.872,0.588,149827,0.707,0.0,0.442,-8.131,0.93,65.006,0.644
Comedy,Polo Polo,De Donde Vienes,27,0.757,0.529,56964,0.436,0.0,0.751,-14.3,0.926,98.308,0.467
Comedy,Katt Williams,Spinner Rims #1,17,0.784,0.416,98067,0.953,6.76e-05,0.909,-14.646,0.893,82.932,0.0396
Comedy,Joe Zimmerman,Disney,12,0.884,0.491,76119,0.509,0.0,0.417,-13.49,0.936,143.537,0.575
Comedy,Andy Hendrickson,Saying Goodbye & Dog Messages,17,0.92,0.607,125947,0.382,0.0,0.734,-16.354,0.946,81.806,0.623
Comedy,Tenacious D,Double Team Supreme,38,0.788,0.402,273267,0.539,0.0,0.286,-11.582,0.0774,90.863,0.505
Comedy,Felipe Esparza,Blended Family,18,0.701,0.564,178073,0.324,0.0,0.687,-23.997,0.887,87.026,0.189
Comedy,Katt Williams,You Need Weed,24,0.844,0.608,217320,0.964,0.0,0.907,-10.324,0.952,81.141,0.166
Comedy,Bill Engvall,Surfing Lesson - Live,22,0.738,0.598,272733,0.641,0.0,0.769,-15.365,0.965,72.923,0.331
Comedy,Bill Engvall,Differences Between Men And Women - Remastered,19,0.961,0.547,352600,0.932,0.0,0.971,-8.465,0.915,125.744,0.112
Comedy,Frankie Boyle,Military Conflicts,26,0.684,0.677,228480,0.846,0.0,0.918,-12.763,0.933,85.279,0.3
Comedy,The Jerky Boys,Pork Fried Rice,10,0.986,0.713,56587,0.761,0.312,0.688,-12.014,0.927,61.023,0.0573
Comedy,Todd Barry,Band With Orchestra,18,0.903,0.431,53040,0.762,0.0,0.707,-12.657,0.937,74.746,0.628
Comedy,Doug Benson,Life Tips,24,0.783,0.494,313062,0.605,0.0,0.763,-9.225,0.947,76.292,0.404
Comedy,Patton Oswalt,The Baby In The Universe,25,0.859,0.693,120427,0.733,0.0,0.89,-10.453,0.951,77.842,0.557
Comedy,John Heffron,From the future,12,0.629,0.523,89105,0.948,0.0,0.952,-9.251,0.914,65.732,0.237
Comedy,Kathleen Madigan,K.C. Is The Garden of Eden,31,0.783,0.496,132351,0.869,0.0,0.706,-7.683,0.883,81.941,0.312
Comedy,Brian Posehn,Nerd Rage / the Mattress Story,15,0.867,0.527,177533,0.582,0.0,0.947,-9.763,0.945,75.511,0.681
Comedy,Martin Lawrence,Gettin' Old,18,0.618,0.529,224287,0.404,0.0,0.884,-22.632,0.954,85.362,0.243
Comedy,Emily Heller,I Finally Talk About Frasier,16,0.886,0.597,172590,0.346,0.0,0.683,-15.454,0.93,86.747,0.469
Comedy,Robin Williams,Grandpa Funk,23,0.909,0.541,262664,0.422,6.27e-06,0.622,-22.719,0.928,101.653,0.404
Comedy,Andrew Dice Clay,The Golden Age Of Television,14,0.64,0.601,111867,0.441,0.0,0.74,-16.535,0.941,89.144,0.428
Comedy,Tommy Johnagin,Mocking mood swings,23,0.825,0.62,66893,0.854,0.0,0.902,-8.713,0.703,53.413,0.608
Comedy,Eddie Izzard,Lost My Virginity,14,0.899,0.556,177493,0.332,0.0,0.768,-25.138,0.929,100.175,0.438
Comedy,Hannibal Buress,Balling Out of Control,32,0.885,0.588,133518,0.823,2.46e-05,0.766,-11.026,0.951,60.984,0.29
Comedy,Bill Hicks,Karaoke Comedy,15,0.977,0.6,106142,0.454,5.4e-05,0.467,-13.26,0.94,104.82,0.584
Comedy,Adam Sandler,Gay Robot,21,0.728,0.553,241427,0.647,0.0,0.832,-13.011,0.937,84.104,0.646
Comedy,Sinbad,Candy Was Candy,18,0.855,0.437,257027,0.961,0.0,0.926,-8.762,0.941,89.657,0.0684
Comedy,Ralphie May,Domestic Violence,19,0.882,0.561,157710,0.652,0.0,0.741,-9.273,0.93,82.171,0.484
Comedy,Tim Wilson,Hot Ass Station Wagons,12,0.795,0.641,107427,0.978,0.0,0.933,-5.668,0.668,56.762,0.513
Comedy,Lewis Black,Superbowl Redux,24,0.834,0.559,230760,0.931,0.0,0.423,-8.859,0.932,80.478,0.112
Comedy,Comedian Bob Marley,I love a Dog,18,0.864,0.587,131360,0.877,0.0,0.687,-6.926,0.782,85.058,0.455
Comedy,Ralphie May,Open Water,33,0.904,0.499,362307,0.663,0.0,0.911,-14.823,0.962,69.822,0.248
Comedy,Andrew Dice Clay,Big Head,14,0.789,0.626,55333,0.717,0.0,0.919,-5.257,0.949,84.419,0.627
Comedy,Robin Williams,Opening - Live,31,0.93,0.509,118427,0.973,0.0,0.841,-9.552,0.914,77.81,0.0389
Comedy,Christopher Titus,I Suck As A Parent,21,0.779,0.484,294480,0.945,0.0,0.71,-7.184,0.915,98.147,0.388
Comedy,Jim Gaffigan,This Look,33,0.813,0.547,121409,0.876,0.0,0.765,-11.129,0.96,81.164,0.23
Comedy,Steve Harvey,Strawberry Letter,30,0.867,0.575,519440,0.927,0.0,0.751,-8.431,0.924,120.551,0.148
Comedy,Sarah Millican,Clap,25,0.884,0.513,558010,0.749,0.0,0.498,-16.484,0.945,68.439,0.139
Comedy,Eddie Izzard,Superheroes,17,0.787,0.504,145613,0.925,0.0,0.939,-16.924,0.885,75.841,0.0364
Comedy,John Heffron,Couples,10,0.738,0.455,41928,0.894,0.0,0.763,-10.985,0.87,103.595,0.148
Comedy,Polo Polo,"Niños Del Mañana, Los - En Vivo",25,0.833,0.573,92773,0.457,0.0,0.65,-20.105,0.947,68.713,0.3
Comedy,Todd Barry,Not A Practical Joker,20,0.85,0.395,267467,0.936,4.89e-06,0.543,-10.612,0.95,84.581,0.235
Comedy,John Caparulo,To Charlotte & Beyond,23,0.832,0.678,307187,0.585,0.0,0.746,-8.789,0.952,104.683,0.402
Comedy,Brian Posehn,Movie Ruiners / the Unholy Trilogy,16,0.868,0.487,344907,0.757,0.0,0.879,-9.583,0.955,60.785,0.372
Comedy,Patrice O'Neal,Side Pussy,25,0.853,0.614,257945,0.621,0.0,0.848,-11.839,0.944,109.499,0.655
Comedy,Pablo Francisco,Porno Star,18,0.855,0.443,612160,0.972,0.0,0.693,-8.768,0.939,65.293,0.11
Comedy,Artie Lange,Mike Tyson,23,0.751,0.483,332573,0.951,0.0,0.854,-7.167,0.948,91.655,0.256
Comedy,Jim Gaffigan,International Travel,34,0.785,0.62,273584,0.828,0.0,0.89,-10.725,0.956,136.57,0.264
Comedy,Andrew Norelli,"Andrew, Walk the Dog",15,0.826,0.472,209244,0.827,0.0,0.804,-13.7,0.826,104.84,0.601
Comedy,Rory Scovel,Walk,32,0.862,0.524,281040,0.662,0.0,0.594,-8.852,0.947,84.147,0.558
Comedy,Daniel Tosh,Fictitious Disorder,39,0.779,0.473,235360,0.738,0.0,0.956,-12.58,0.957,74.749,0.25
Comedy,Natasha Leggero,Will I love all my children?,22,0.86,0.504,178645,0.923,0.0,0.84,-6.508,0.961,55.497,0.317
Comedy,Doug Stanhope,Olympics,19,0.676,0.586,120200,0.326,0.0,0.826,-20.072,0.957,79.88,0.758
Comedy,Franco Escamilla,Mejores Amigos y Sara,33,0.929,0.424,623250,0.606,1.08e-05,0.061,-16.255,0.929,83.764,0.194
Comedy,Monty Python,What Have The Romans Ever Done For Us? - Life Of Brian / Soundtrack Version,10,0.953,0.718,99827,0.271,0.0,0.108,-14.981,0.888,126.014,0.605
Comedy,Ralphie May,The Beret Conspiracy,18,0.847,0.614,378697,0.499,0.0,0.779,-9.833,0.95,56.22,0.583
Comedy,Gabriel Iglesias,Memories In Bakersfield,36,0.918,0.429,78867,0.844,0.0,0.978,-15.735,0.93,172.934,0.312
Comedy,John Heffron,Boston Chicken,9,0.884,0.643,103886,0.223,0.0,0.629,-23.369,0.939,72.728,0.46
Comedy,Christian Finnegan,Stupid Will Always Win,24,0.912,0.575,148627,0.735,0.0,0.732,-9.849,0.949,137.554,0.42
Comedy,Michael Ian Black,The Latest Terrible Experience,22,0.756,0.555,430991,0.618,0.0,0.655,-13.174,0.957,76.877,0.384
Comedy,Matt Braunger,Made of Mistakes,24,0.761,0.684,177268,0.57,0.0,0.751,-11.898,0.93,81.903,0.525
Comedy,Carlos Mencia,What Are You Saying?,19,0.822,0.572,198600,0.828,0.0,0.897,-7.433,0.94,120.464,0.468
Comedy,Kevin Hart,Fighting - Live,32,0.924,0.586,234240,0.462,0.0,0.811,-13.391,0.943,70.79,0.564
Comedy,Doug Benson,Tiny Plane (uncooked),10,0.68,0.522,74160,0.829,0.0,0.678,-6.413,0.743,48.438,0.19
Comedy,Anjelah Johnson,Bad Breath,17,0.79,0.577,123216,0.88,0.0,0.798,-10.993,0.721,76.413,0.067
Comedy,Dana Gould,In Praise Of Vincent Price,14,0.783,0.61,159133,0.475,0.0,0.741,-14.392,0.938,61.972,0.615
Comedy,John Caparulo,"Caplets: September, 2015",17,0.876,0.633,337536,0.346,0.0,0.721,-16.4,0.947,107.818,0.512
Comedy,Comedian Bob Marley,"Fat,Dumb and Happy Birthday",16,0.812,0.592,113013,0.916,0.0,0.958,-7.594,0.574,112.502,0.592
Comedy,Jackie Kashian,Game Mechanics,13,0.786,0.71,375360,0.757,0.0,0.7,-6.346,0.873,110.872,0.73
Comedy,Bill Burr,Chain Stores,50,0.911,0.541,332760,0.823,1.34e-06,0.844,-10.886,0.934,87.7,0.393
Comedy,John Heffron,Pilot note,11,0.583,0.689,73066,0.69,0.0,0.903,-10.573,0.932,59.431,0.641
Comedy,Bill Hicks,Yul Brynner,17,0.921,0.57,85133,0.773,0.0,0.76,-12.502,0.921,94.395,0.318
Comedy,Richard Pryor,"Black Funerals - Live at City Center Of Music And Drama, New York, NY, 9/19/78 (Remastered Version)",16,0.851,0.471,175173,0.921,0.0,0.702,-11.967,0.94,66.829,0.0988
Comedy,Marc Maron,High Brow Pervert,14,0.702,0.463,303160,0.919,0.0,0.909,-6.357,0.673,93.39,0.439
Comedy,Becky Donohue,Fat Skinny,17,0.787,0.509,48547,0.743,0.0,0.171,-12.725,0.732,117.436,0.73
Comedy,Jerry Seinfeld,Why Comedy,16,0.93,0.711,270173,0.116,0.0,0.298,-20.082,0.836,110.29,0.318
Comedy,Joe Derosa,Anybody Else Broke?,11,0.737,0.589,270400,0.793,0.0,0.548,-6.22,0.861,125.741,0.544
Comedy,Lewis Black,War On Terror,27,0.782,0.696,486173,0.608,0.0,0.757,-8.966,0.936,106.317,0.103
Comedy,Steve Hofstetter,Red State,17,0.853,0.572,209768,0.465,0.0,0.675,-19.459,0.848,62.552,0.474
Comedy,Monty Python,Logician,11,0.769,0.717,173347,0.227,0.0,0.37,-16.614,0.953,86.735,0.531
Comedy,Katt Williams,2012 is Coming,25,0.877,0.395,149133,0.979,0.0,0.894,-6.202,0.944,81.878,0.067
Comedy,Bo Burnham,My Whole Family...,40,0.894,0.61,234947,0.309,0.0,0.0961,-10.335,0.125,102.949,0.516
Comedy,John Heffron,Not dog chow,11,0.783,0.517,99737,0.844,0.0,0.96,-10.133,0.892,95.095,0.486
Comedy,Brian Posehn,Quitting Weed,19,0.908,0.671,193000,0.863,0.0,0.23,-5.491,0.927,83.846,0.248
Comedy,Moshe Kasher,The Secret,17,0.798,0.684,132284,0.547,0.0,0.771,-9.816,0.933,141.092,0.798
Comedy,Jim Gaffigan,Binge Watching (Commentary),28,0.85,0.756,112762,0.223,0.0,0.135,-15.347,0.935,120.146,0.708
Comedy,Wyatt Cenac,High School Reunion,27,0.851,0.494,217133,0.873,0.0,0.688,-7.484,0.946,64.417,0.326
Comedy,"""Weird Al"" Yankovic",I'll Be Mellow When I'm Dead,23,0.185,0.661,220907,0.714,0.0,0.264,-10.688,0.0615,94.046,0.866
Comedy,Richard Pryor,"Discipline - Live at Auditorium Theatre, Chicago, IL, 9/28/78 (Remastered Version)",16,0.853,0.501,479493,0.829,0.0,0.816,-11.253,0.942,138.102,0.131
Comedy,Ben Bailey,Halfway Gone,11,0.413,0.429,111125,0.285,5.63e-06,0.508,-17.397,0.462,79.353,0.369
Comedy,Rodney Carrington,Rodney Gets Drunk and Finds Ugly Women,24,0.608,0.471,121360,0.686,0.0,0.577,-14.959,0.949,93.269,0.272
Comedy,Alonzo Bodden,The Game,15,0.78,0.601,148547,0.955,0.0,0.794,-6.84,0.939,89.566,0.155
Comedy,Jim Gaffigan,Bowling,48,0.835,0.548,310960,0.944,0.0,0.922,-7.298,0.941,130.285,0.149
Comedy,George Carlin,Harley Davidson,26,0.735,0.62,83960,0.889,0.0,0.886,-10.994,0.724,94.766,0.574
Comedy,Lewis Black,The Real Problem Is Gay Marriage,17,0.801,0.599,204560,0.734,0.0,0.679,-9.883,0.935,100.184,0.159
Comedy,Eddie Murphy,Almost Fucked a Midget,19,0.99,0.432,292467,0.762,0.000238,0.964,-12.257,0.912,77.681,0.518
Comedy,George Lopez,White Men And Latinas,21,0.813,0.523,86000,0.962,7.7e-05,0.893,-9.247,0.893,109.654,0.0599
Comedy,Katt Williams,Shaq Undercover,20,0.835,0.471,312496,0.747,0.0,0.772,-17.327,0.94,87.309,0.128
Comedy,Bo Burnham,RANT,48,0.694,0.738,216267,0.782,0.0,0.869,-5.599,0.481,120.022,0.653
Comedy,Doug Benson,"Watch This, Not That",12,0.784,0.483,209560,0.592,0.0,0.918,-14.029,0.962,79.274,0.498
Comedy,Chris Rock,Never Ask - GH Version,26,0.794,0.639,121333,0.831,2.58e-06,0.722,-12.556,0.938,82.921,0.206
Comedy,Todd Glass,Puppies and Signs,17,0.869,0.577,117320,0.937,0.0,0.629,-3.531,0.912,132.463,0.62
Comedy,Marc Maron,Bill Hicks Was A Poet,27,0.853,0.621,194534,0.716,0.0,0.914,-7.81,0.863,107.274,0.649
Comedy,Marc Maron,Fine,20,0.88,0.5,367600,0.722,0.0,0.741,-9.344,0.939,57.499,0.435
Comedy,Steven Wright,Introduction,33,0.811,0.37,254920,0.942,3e-06,0.908,-11.139,0.916,145.389,0.0456
Comedy,Monty Python,All Things Dull And Ugly,22,0.967,0.787,95107,0.0441,0.0,0.117,-17.739,0.0564,124.983,0.892
Comedy,Dane Cook,Intro / The Dane Train,25,0.908,0.348,53533,0.968,0.186,0.985,-6.163,0.488,92.057,0.105
Comedy,Bill Burr,Toddlers,44,0.903,0.601,242760,0.815,0.0,0.647,-9.554,0.912,88.694,0.517
Comedy,Rodney Carrington,Religions,23,0.702,0.529,150133,0.376,0.0,0.685,-21.598,0.944,95.0,0.184
Comedy,John Pinette,Chipmunk Funk,20,0.815,0.456,88467,0.428,2.45e-06,0.988,-16.816,0.67,81.213,0.446
Comedy,Nick Di Paolo,Soccer vs. Football,17,0.876,0.597,132707,0.539,0.0,0.887,-12.908,0.94,83.742,0.432
Comedy,Jerry Seinfeld,Health,12,0.88,0.664,78920,0.237,0.0,0.338,-15.856,0.935,77.264,0.383
Comedy,Dana Gould,Severed Heads over Hollywood,13,0.853,0.491,143053,0.895,0.0,0.833,-7.802,0.947,167.763,0.23
Comedy,Chris Rock,Crack Mayor,22,0.655,0.513,302093,0.827,0.0,0.888,-13.698,0.921,123.547,0.183
Comedy,Jeff Foxworthy,I Still Don't Know... - Remastered Version,25,0.765,0.504,624027,0.951,0.0,0.742,-11.098,0.941,133.387,0.0859
Comedy,Robin Williams,Elmer Fudd Sings Bruce Springsteen,27,0.795,0.481,76744,0.453,8.04e-05,0.954,-20.551,0.492,71.576,0.599
Comedy,Tenacious D,Fuck Her Gently,52,0.732,0.521,123667,0.297,0.0,0.273,-7.022,0.0351,118.681,0.517
Comedy,Pete Holmes,Single Give & Take,30,0.694,0.401,258027,0.959,0.0,0.458,-4.544,0.88,80.289,0.492
Comedy,Kevin Hart,Dating White Girl,27,0.746,0.618,198034,0.454,0.0,0.786,-16.511,0.918,110.983,0.51
Comedy,Josh Sneed,Jack Sneed: Wonder Pug,14,0.828,0.557,310120,0.526,0.0,0.797,-11.51,0.947,79.069,0.39
Comedy,Ron White,Good to Be in Austin/Airport Security/Broke Tooth,41,0.942,0.44,290123,0.532,0.0,0.906,-20.569,0.944,83.029,0.0672
Comedy,Steve Harvey,Discipline,0,0.605,0.698,197203,0.594,0.0,0.953,-10.582,0.944,128.539,0.512
